mp_id,med_name,price
935,Ciprosartan Drops,261.31
936,Ultramycin Plus,410.24
937,Zylomycin Gel,69.04
938,Zylovir Plus,288.68
939,Maxivir Forte,365.1
940,Maxiazole Syrup,455.32
941,Dexazole Forte,30.68
942,Metapril Gel,242.49
943,Flustat Cap,488.79
944,Flubarb Max,340.36
945,Amoxiprazole Cream,464.25
946,Panxan Forte,305.37
947,Ciprolax SR,320.08
948,Metaolol Cap,135.25
949,Acutidine Ointment,455.36
950,Maxicillin Ointment,427.32
951,Norazole Forte,141.01
952,Neomycin Max,482.05
953,Omnimycin Syrup,408.08
954,Biolax DS,113.63
955,Amoxiprazole Ointment,341.71
956,Levovir Cream,385.08
957,Metapril Forte,120.04
958,Dolomycin Lite,133.86
959,Neopril Plus,230.74
960,Maximab Tab,169.94
961,Ultravir SR,304.07
962,Norolol XR,336.77
963,Omnistat Cap,133.62
964,Omnizone DS,258.55
965,Nortidine XR,328.42
966,Omnizone SR,437.77
967,Metalax Forte,367.52
968,Metazone Gel,363.29
969,Metaxan Cream,147.92
970,Zylofen Syrup,470.7
971,Zylozol Inj,491.24
972,Dolodine Syrup,205.56
973,Ciproxan Drops,171.08
974,Panlax Inj,213.37
975,Acutidine Max,447.09
976,Doloazole XR,40.96
977,Levocillin SR,462.69
978,Ultraolol Inj,319.09
979,Metaolol Lite,28.78
980,Omnidine Ointment,478.26
981,Triazole Plus,473.26
982,Roximab Max,101.6
983,Dexxan XR,492.26
984,Biolax Cap,172.29
985,Fluprazole Ointment,27.88
986,Dexvir Ointment,410.42
987,Omnitidine Forte,261.76
988,Biozone Gel,175.75
989,Doloolol Lite,224.92
990,Maxicept Cream,375.5
991,Amoxidine Inj,366.97
992,Zylolax Max,356.16
993,Flucillin Drops,27.43
994,Ciprozone Tab,276.03
995,Clarixan Plus,293.58
996,Maxiprazole Forte,479.49
997,Zylopril Lite,364.47
998,Levofen Tab,190.88
999,Maxistat Plus,68.08
1000,Metafen Syrup,452.55
1001,Panprazole Inj,405
1002,Metatidine DS,22.46
1003,Ciproprazole Cream,366.11
1004,Trimycin Forte,197.77
1005,Norsartan Tab,16.3
1006,Zyloxan Cap,202.98
1007,Bioolol Cream,50.02
1008,Zylovir Ointment,309.6
1009,Amoxisartan XR,183.69
1010,Aculax Tab,308.43
1011,Norfen Plus,99.16
1012,Metaquine Inj,475.96
1013,Amoxistat SR,487.64
1014,Metamab SR,366.96
1015,Ciprocept Cream,434.31
1016,Panmab DS,403.16
1017,Panquine Cream,17.14
1018,Metamab Ointment,139.04
1019,Claritidine Max,179.75
1020,Neomab XR,94.6
1021,Neomycin Lite,445.73
1022,Hydropril DS,446.83
1023,Tristat XR,128.93
1024,Neocept Drops,487.83
1025,Panazole Cream,445.84
1026,Panstat XR,159.71
1027,Neoquine Syrup,56.56
1028,Biotidine Ointment,24.78
1029,Clariolol Forte,274.38
1030,Clariprazole Ointment,198.96
1031,Maxivir Plus,380.48
1032,Cipromycin SR,429.83
1033,Metamycin Forte,189.12
1034,Norcept Drops,267.18
1035,Ciprodine Syrup,292.64
1036,Amoxipril Drops,341.85
1037,Acumab XR,155.22
1038,Roxitidine Tab,495.93
1039,Levodine Lite,486.77
1040,Amoxifen XR,200.28
1041,Doloazole Drops,287.14
1042,Levobarb Forte,425.48
1043,Zylolax Lite,222.75
1044,Flulax Syrup,99.39
1045,Biovir Inj,186.1
1046,Levozol DS,274.63
1047,Metadine Max,312.77
1048,Biotidine Drops,25.28
1049,Fluzol Syrup,309.88
1050,Claripril Cream,332.26
1051,Hydromycin Max,313.31
1052,Neoprazole SR,385.16
1053,Amoxisartan Plus,246.07
1054,Clarivir Drops,253.08
1055,Ciprostat Ointment,252.55
1056,Hydrovir Plus,369.65
1057,Panzol Syrup,436.93
1058,Claripril XR,319.39
1059,Ciprocillin Max,266.51
1060,Acuolol Plus,54.52
1061,Omnisartan Tab,230.22
1062,Amoxifen Forte,313.03
1063,Biozol Syrup,206.77
1064,Biopril Max,260.83
1065,Hydrosartan SR,182.66
1066,Biotidine Syrup,307.26
1067,Panxan Cap,407.8
1068,Hydrocept Plus,349.36
1069,Hydromycin Drops,185.57
1070,Dolotidine Lite,442.85
1071,Ciprozol SR,308.31
1072,Ciproolol Gel,92.26
1073,Roxidine Inj,185.36
1074,Zylobarb XR,225.93
1075,Neoazole Cream,395.79
1076,Levovir Inj,390.34
1077,Fluquine Tab,302.29
1078,Metacillin Drops,416.37
1079,Flubarb Ointment,258.09
1080,Maximab Plus,110.6
1081,Metazol Cap,73.39
1082,Levozone Drops,77.59
1083,Maxizol DS,368.44
1084,Doloolol Plus,493.87
1085,Ciproprazole DS,174.68
1086,Norstat Max,376.38
1087,Roxixan Lite,84.08
1088,Amoxiquine Max,480.35
1089,Zylopril Tab,195.77
1090,Amoxiquine Gel,222.09
1091,Dolotidine SR,237.14
1092,Clariazole Tab,274.57
1093,Dolomycin Inj,307.48
1094,Ultracillin Cream,31.55
1095,Dexpril DS,441.75
1096,Maximab Cream,79.17
1097,Levolax Tab,316.11
1098,Neoazole Cap,474.96
1099,Tricept XR,305.24
1100,Triquine Plus,334.87
1101,Clarimycin Forte,323.74
1102,Norstat Gel,324.37
1103,Pandine Gel,425.32
1104,Omnizol Lite,344.63
1105,Dexcillin DS,167.96
1106,Dexcillin SR,185.43
1107,Ciprobarb Plus,229.73
1108,Zylofen Inj,134.72
1109,Biozone Tab,415.29
1110,Ultrazone Inj,303.38
1111,Biozol Cap,15.28
1112,Amoxixan Drops,405.75
1113,Levoazole Forte,194.61
1114,Dexolol Drops,71.08
1115,Levostat Plus,447.93
1116,Roxivir Forte,338.79
1117,Amoximycin Tab,238.5
1118,Dololax Syrup,458.19
1119,Flupril Forte,203.65
1120,Panquine Tab,159.09
1121,Ciproolol Plus,182.26
1122,Norpril XR,336.63
1123,Amoxiazole XR,354.78
1124,Flucept SR,27.85
1125,Neosartan Forte,129.04
1126,Trivir Lite,341.26
1127,Metavir Lite,493.13
1128,Neoazole Max,280.8
1129,Roxiolol XR,140.52
1130,Fluazole Lite,253.16
1131,Dexquine Inj,355.65
1132,Panxan XR,421.37
1133,Neodine Ointment,380.12
1134,Trimycin Cream,247.77
1135,Dolodine DS,182.93
1136,Doloxan Cap,370.8
1137,Amoxiazole Ointment,96.03
1138,Dolobarb Cream,190.26
1139,Triquine Forte,456.01
1140,Doloprazole SR,342.37
1141,Levoxan Plus,57.74
1142,Maxitidine Lite,45.61
1143,Flucillin Cap,387.13
1144,Dexquine Cap,54.32
1145,Neosartan Inj,200.58
1146,Fluolol Lite,410.01
1147,Hydrozol SR,209.06
1148,Dexstat Lite,415.9
1149,Hydromab DS,159.68
1150,Roxiprazole Lite,316.84
1151,Norpril Syrup,207.26
1152,Clariolol Inj,87.33
1153,Dolofen Drops,75.31
1154,Amoxivir Drops,217.41
1155,Omnizone XR,96.65
1156,Acuolol Cream,131.93
1157,Neobarb Gel,333
1158,Doloazole Cap,301.65
1159,Norxan Lite,136.35
1160,Panvir SR,302.84
1161,Norfen Inj,334.42
1162,Ciproxan Ointment,492.5
1163,Roxixan Forte,480.54
1164,Biofen Ointment,282.81
1165,Clarifen Plus,304.81
1166,Metaprazole Forte,108.12
1167,Clarizone Ointment,398.11
1168,Pantidine Drops,341.29
1169,Aculax Forte,293.29
1170,Metacillin Syrup,269.29
1171,Zylobarb Drops,480.51
1172,Neocept XR,89.82
1173,Omnizol Syrup,225.33
1174,Biocept Cream,68.2
1175,Ciprocept XR,188
1176,Hydrozol Drops,286.04
1177,Normab Lite,364.94
1178,Amoximab Ointment,179.33
1179,Dexbarb Gel,202.32
1180,Acudine SR,45.1
1181,Amoxixan Gel,48.95
1182,Flupril Gel,178.61
1183,Ciproxan Cap,479.3
1184,Metamycin Cream,120.55
1185,Cipromycin Cap,132.01
1186,Bioolol Forte,263.13
1187,Roxiprazole Cap,356.03
1188,Norolol Drops,481.6
1189,Clarimab Ointment,441.72
1190,Hydrosartan Lite,276.69
1191,Metalax DS,168.7
1192,Ultrabarb Lite,285.77
1193,Metaxan Max,249.12
1194,Acumab Plus,120.81
1195,Amoxiquine SR,192.45
1196,Fluzone Gel,219.19
1197,Dexolol Forte,265.46
1198,Zyloxan Inj,303.14
1199,Dolocept Inj,291.75
1200,Bioazole Max,351.28
1201,Ultralax Syrup,282.62
1202,Trimycin SR,471.53
1203,Zylolax Ointment,343.54
1204,Omnibarb Syrup,138.96
1205,Norzol Syrup,177.96
1206,Hydrozone Cream,326.14
1207,Zyloxan Plus,436.42
1208,Roxibarb Plus,112.62
1209,Zylofen XR,69.46
1210,Ultrazone XR,265.19
1211,Metafen DS,51.27
1212,Zyloquine Max,398.87
1213,Triolol Inj,406.25
1214,Ciproxan Forte,113.03
1215,Nordine Inj,262.55
1216,Roxixan XR,439.72
1217,Neozone Inj,343.12
1218,Norcept Gel,133.18
1219,Biozol Lite,179.41
1220,Flumycin Forte,290.77
1221,Zyloquine Tab,382.64
1222,Zylotidine Cap,114.51
1223,Tribarb Cap,200.28
1224,Neomab Tab,155.14
1225,Amoximab Drops,490.17
1226,Omnifen Forte,113.56
1227,Roxiazole XR,307.91
1228,Levoxan DS,407.66
1229,Panstat Tab,105.98
1230,Dextidine Drops,482.12
1231,Neobarb Cream,290.55
1232,Clarimycin Inj,131.76
1233,Roxixan Gel,77.3
1234,Dolovir Plus,41.57
1235,Roxidine DS,411.03
1236,Dexzone Drops,78.29
1237,Levosartan DS,448.44
1238,Ciprovir Drops,335.47
1239,Panmycin Gel,174.8
1240,Clarivir Lite,238.25
1241,Omnivir DS,236.13
1242,Metabarb SR,128.88
1243,Zylomycin Syrup,416.73
1244,Nordine Drops,231.57
1245,Dexzol Ointment,434.21
1246,Omnidine Cream,424.28
1247,Omnisartan Drops,295.6
1248,Roxitidine Syrup,44.03
1249,Omnibarb Inj,477.93
1250,Ciprozol Plus,41.84
1251,Fluvir Cream,486.31
1252,Pancept Syrup,423.27
1253,Neolax Syrup,317.03
1254,Doloolol Cap,432.19
1255,Dolofen Syrup,372.3
1256,Metapril Tab,114.31
1257,Metalax Ointment,202.21
1258,Panolol Syrup,219.47
1259,Ciprozol Lite,399.98
1260,Acuvir DS,127.54
1261,Maxivir Cap,162.54
1262,Norzol Forte,351.94
1263,Zyloprazole Ointment,256.69
1264,Flufen XR,495.97
1265,Levolax Syrup,403.58
1266,Dexxan Plus,106.78
1267,Omnicept Max,164.55
1268,Nortidine Forte,477.73
1269,Amoxizol XR,158.03
1270,Amoxitidine Forte,494.92
1271,Dexcept Tab,390.26
1272,Dexbarb Inj,114.27
1273,Panazole SR,209.46
1274,Biocept Ointment,21.9
1275,Amoxidine Tab,48.64
1276,Norquine Drops,368.24
1277,Acumycin Lite,121.5
1278,Roximycin Syrup,37.65
1279,Neodine Plus,129.23
1280,Flumab Cap,334.06
1281,Omniprazole Max,307.76
1282,Cipromab Ointment,311.52
1283,Norpril Plus,480.81
1284,Clarizone SR,257.36
1285,Dolobarb Tab,182.98
1286,Neodine SR,307.97
1287,Normycin Tab,288.34
1288,Clariazole Ointment,228.04
1289,Neomab Drops,360.46
1290,Ultrazol Tab,240.89
1291,Metamab Tab,104.72
1292,Zylolax XR,195.88
1293,Trivir Tab,453.52
1294,Acuprazole Inj,132.23
1295,Flusartan Tab,456.69
1296,Ciprobarb Syrup,446.22
1297,Norbarb Cap,298.86
1298,Amoxipril Inj,220.51
1299,Ciprotidine Inj,434.61
1300,Acuvir Gel,413.07
1301,Dexlax XR,413.39
1302,Ciprozol Forte,467.72
1303,Hydrosartan Gel,83.72
1304,Hydrodine Syrup,233.1
1305,Levocillin Syrup,63.76
1306,Trimycin Lite,53.71
1307,Dolosartan Lite,241.94
1308,Biozone Forte,77.71
1309,Flustat Inj,303.29
1310,Acucept Inj,83.17
1311,Panstat Syrup,202.05
1312,Neocillin Plus,19.98
1313,Omnipril Forte,467.6
1314,Metazone DS,499.54
1315,Acuzone Drops,133.72
1316,Omnisartan Lite,78.34
1317,Acusartan XR,369.11
1318,Metamycin Inj,470.8
1319,Claridine XR,305.91
1320,Neoprazole Plus,92.33
1321,Flumycin Gel,98.19
1322,Omnicillin Gel,65.48
1323,Claribarb Ointment,320.86
1324,Neobarb DS,480.59
1325,Trivir Max,465.95
1326,Triolol Cream,368.91
1327,Hydroquine Cream,452.35
1328,Amoxipril Lite,480.06
1329,Neocillin Cream,97.46
1330,Trizone Lite,171.01
1331,Ciprofen Gel,20.58
1332,Zylobarb Forte,338.04
1333,Roxiazole Tab,402.67
1334,Biodine Plus,384.1
1335,Zylocept Gel,242.87
1336,Ciprovir Tab,86.03
1337,Clarilax Inj,170.41
1338,Norazole Gel,434.88
1339,Hydromab Drops,453.77
1340,Biosartan Cream,384.4
1341,Roxicept Lite,163.85
1342,Dolostat Drops,10.07
1343,Acuzone Plus,178.64
1344,Trivir Gel,380.01
1345,Roxiolol Drops,31.31
1346,Amoxizone Lite,20.41
1347,Tricillin Max,53.74
1348,Panolol Lite,108.07
1349,Biomycin Syrup,486.39
1350,Metaprazole Syrup,261.78
1351,Tristat Max,390.55
1352,Panvir Plus,143.34
1353,Norvir Inj,188.23
1354,Levocept DS,5.42
1355,Norzone Lite,79.69
1356,Norzol Cap,28.26
1357,Bioxan Tab,6.15
1358,Omnidine Gel,488.86
1359,Norcept Cap,174.24
1360,Bioxan Max,157.51
1361,Levosartan Cap,166.75
1362,Ultravir Cream,190.58
1363,Triprazole Cream,163.75
1364,Roxiprazole Gel,275.93
1365,Omniprazole DS,67.66
1366,Omniquine Inj,216.14
1367,Clariazole Drops,229.36
1368,Ultrasartan DS,220.65
1369,Neoazole Tab,105.01
1370,Ultrazone DS,157.71
1371,Neoquine Ointment,259.44
1372,Maxiquine SR,276.39
1373,Norstat Lite,343.07
1374,Neovir Tab,121.13
1375,Ultraxan XR,488.72
1376,Trixan Cream,66.42
1377,Ciprofen Ointment,461.15
1378,Maxiazole Plus,403.4
1379,Cipromycin DS,213.96
1380,Roxivir DS,172.66
1381,Trimab DS,207.32
1382,Norolol SR,446.55
1383,Biopril Tab,232.7
1384,Maximycin Inj,457.19
1385,Fluprazole Tab,85.11
1386,Roxiquine Forte,135.04
1387,Roxistat Gel,198.34
1388,Ultraolol Ointment,414.81
1389,Neotidine Lite,327.2
1390,Panpril Max,52.67
1391,Zylocillin Drops,348.33
1392,Levozone Cap,289.58
1393,Bioxan Forte,324.66
1394,Biolax Max,168.46
1395,Zylozol SR,353.48
1396,Dolopril Cap,276.86
1397,Amoxiprazole SR,287.45
1398,Zylovir Forte,235.21
1399,Maxitidine Tab,280.17
1400,Roxifen Plus,66.26
1401,Acuolol Ointment,357.81
1402,Levoazole Drops,403.91
1403,Maxiazole DS,62.68
1404,Hydrobarb Cream,66.15
1405,Biosartan Tab,377.6
1406,Bioazole XR,207.61
1407,Zylovir Inj,456.61
1408,Fluazole Tab,121.76
1409,Panpril Inj,285.48
1410,Zylomycin Drops,470.6
1411,Normycin Max,398.22
1412,Roxiazole Max,89.33
1413,Bioazole Inj,334.79
1414,Claristat Forte,445.18
1415,Zylofen Gel,83.02
1416,Flusartan Syrup,433.84
1417,Dolofen Gel,255.49
1418,Amoxifen SR,331.57
1419,Neobarb XR,228.9
1420,Clarilax DS,122.12
1421,Dolomycin Syrup,486.35
1422,Dolomab Gel,82.18
1423,Fluolol Max,184.14
1424,Panquine Max,170.56
1425,Levovir Ointment,316.34
1426,Claricillin Syrup,445.04
1427,Dexolol Syrup,10.62
1428,Roxicept Max,359.69
1429,Trifen Syrup,275.27
1430,Clarizone Lite,441.79
1431,Acufen DS,225.18
1432,Zylocillin Forte,152.45
1433,Flumycin Max,435.73
1434,Neoquine Cap,445.25
1435,Levomycin DS,108.39
1436,Amoxistat Tab,58.3
1437,Levozol Cap,447.75
1438,Neoolol Tab,37.24
1439,Hydroazole XR,159.35
1440,Ciprocillin Tab,133.78
1441,Omnizol Drops,29.77
1442,Fluvir Max,73.06
1443,Zylomycin Cream,178.36
1444,Flufen Lite,303.83
1445,Metaolol Gel,186.55
1446,Flulax Inj,464.06
1447,Trivir Cap,230.41
1448,Biocillin Gel,330
1449,Amoxitidine Syrup,284.84
1450,Levoazole Syrup,354.79
1451,Panmab Drops,89.24
1452,Maxiolol Lite,461.01
1453,Ultracillin Max,439.22
1454,Trimycin Drops,254.95
1455,Panlax XR,476.62
1456,Dexazole DS,364.24
1457,Ultrazol Cream,8.64
1458,Ultralax DS,151.69
1459,Aculax Plus,213.76
1460,Ultracept Plus,398.64
1461,Norpril Drops,318.18
1462,Flucept Plus,334.78
1463,Zylocillin Tab,363.39
1464,Dolozol SR,71.88
1465,Trilax DS,199.46
1466,Fluolol DS,301.92
1467,Omnimycin Ointment,310.5
1468,Biostat Max,281.03
1469,Ultrabarb XR,143.03
1470,Neoprazole Gel,325.59
1471,Neoolol Cap,407.6
1472,Levovir Drops,333.85
1473,Zylosartan DS,291.5
1474,Doloazole Lite,358.18
1475,Claricept DS,357.18
1476,Panazole Forte,165.41
1477,Metabarb Lite,460.5
1478,Dolopril DS,140.41
1479,Nordine Ointment,340.94
1480,Ultraazole Cap,149.51
1481,Ciprotidine DS,440.59
1482,Amoxivir Cap,117.53
1483,Roxivir Lite,489.03
1484,Maxiprazole XR,217.45
1485,Neodine Forte,212.06
1486,Ultraxan SR,288.71
1487,Levolax Inj,49.8
1488,Dolovir Max,454.15
1489,Neocillin Ointment,100.45
1490,Dexcept Cream,208.55
1491,Norbarb SR,274.36
1492,Dexxan Ointment,424.21
1493,Dexquine Lite,168.51
1494,Levocept Lite,280.51
1495,Clarifen Forte,269.63
1496,Amoxizol Tab,94.05
1497,Neoprazole Tab,200.93
1498,Roximab XR,445.24
1499,Omnizol SR,438.84
1500,Roxicillin DS,106.91
1501,Trisartan Inj,376.06
1502,Zyloolol SR,357.4
1503,Acumab Drops,15.45
1504,Acucept Cap,414.22
1505,Ciprosartan Ointment,363.14
1506,Omnizone Inj,67.5
1507,Metacillin XR,269.73
1508,Metacept Lite,137.88
1509,Zyloprazole Max,306.13
1510,Clarilax Syrup,408.53
1511,Zyloazole Max,364.17
1512,Biocillin Plus,85.91
1513,Omnicillin Forte,286.73
1514,Levoxan Syrup,119.88
1515,Norbarb Max,67.96
1516,Ultradine DS,15.66
1517,Acuvir Lite,482.19
1518,Doloquine Lite,316.76
1519,Dexmycin Forte,418.01
1520,Hydrovir XR,308.82
1521,Claricillin Lite,360.24
1522,Dexstat Cream,312.5
1523,Hydrovir Cap,112.68
1524,Flucillin Gel,465.88
1525,Tritidine Inj,459.49
1526,Maxifen DS,65.13
1527,Ciprovir Lite,36.43
1528,Neotidine Cap,238.8
1529,Neofen Inj,34.06
1530,Levopril Gel,196.53
1531,Triprazole Syrup,238.91
1532,Ultracept Drops,184.87
1533,Triprazole Drops,389.7
1534,Amoxiazole Tab,144.39
1535,Tricept Gel,59.34
1536,Amoxiolol Ointment,418.92
1537,Maxiolol Forte,86.03
1538,Neodine DS,349.55
1539,Biobarb Plus,166.76
1540,Dolopril Drops,61.57
1541,Acuprazole XR,115.82
1542,Doloquine Tab,314.76
1543,Biozone Inj,287.73
1544,Neocept SR,425.91
1545,Claricillin Drops,75.43
1546,Panmycin Cream,211.06
1547,Hydrofen Tab,414.98
1548,Fluazole Inj,354.94
1549,Flufen Max,229.72
1550,Metamycin DS,366.27
1551,Levomycin Max,499.98
1552,Trivir Cream,379.8
1553,Triazole Inj,234.38
1554,Acuprazole Max,390.66
1555,Ultrazone Drops,497.52
1556,Maxilax Cap,185.38
1557,Roxivir Gel,433.76
1558,Metacillin Plus,364.92
1559,Clarivir Cream,239.65
1560,Trizol SR,26.74
1561,Roxivir Ointment,393.35
1562,Acumab Tab,442.51
1563,Tripril Cap,237.92
1564,Clariolol Gel,182.06
1565,Trizol Cap,68.28
1566,Acuazole Inj,229.93
1567,Biocillin Drops,287.62
1568,Metamab Cream,126.93
1569,Dolodine Tab,404.62
1570,Trifen SR,470.58
1571,Amoxixan SR,462.38
1572,Dexprazole Ointment,265.75
1573,Acuprazole DS,334.31
1574,Fluvir DS,163.38
1575,Trixan Forte,33.8
1576,Zylolax SR,337.73
1577,Metaxan Plus,297.4
1578,Omnicillin Ointment,217.02
1579,Acuolol Gel,155.09
1580,Norprazole Forte,164.85
1581,Hydrofen Cream,9.24
1582,Levocillin Cap,84.09
1583,Dolocept Syrup,369.07
1584,Zyloolol Plus,181.69
1585,Omnilax Plus,425.08
1586,Zylostat Syrup,238.24
1587,Maxiquine Ointment,117.59
1588,Maxitidine Forte,8.33
1589,Dexmycin Cap,478.58
1590,Dexdine DS,111.61
1591,Tribarb Drops,228.52
1592,Clariolol Drops,264.39
1593,Dololax Ointment,411.75
1594,Fluolol Drops,22.73
1595,Panzone Forte,153.88
1596,Fluzone Cap,314.17
1597,Amoxizone Cap,303.3
1598,Ciprocept Gel,240.13
1599,Zylocept Cap,165.98
1600,Triolol Drops,115.32
1601,Amoxiazole Forte,254.07
1602,Acucillin DS,326.18
1603,Neozone Syrup,179.41
1604,Biopril XR,25.01
1605,Dolozol Inj,267.32
1606,Levoazole XR,46.51
1607,Metamycin SR,209.98
1608,Maximab Syrup,378.38
1609,Biocillin Cap,329.3
1610,Doloprazole Drops,355.99
1611,Amoxidine Cap,454.78
1612,Flufen Cap,297.26
1613,Ciproazole Forte,399.81
1614,Triazole Cream,444.5
1615,Acuquine Cream,310.42
1616,Biocillin Inj,283.11
1617,Ciprozone Syrup,336.4
1618,Bioprazole Plus,499.73
1619,Flucillin Inj,124.74
1620,Metabarb Plus,168.48
1621,Acucillin Max,89.66
1622,Dexmab Cap,236.34
1623,Levoprazole XR,200.9
1624,Metamycin Tab,443.42
1625,Trixan DS,342.81
1626,Panquine Lite,437.31
1627,Roxiazole Cap,433.47
1628,Biodine SR,221.79
1629,Ciprocillin Lite,136.5
1630,Dolostat Cream,411.07
1631,Fluprazole Lite,79.75
1632,Dolobarb Plus,151.35
1633,Clariquine Plus,9.82
1634,Triprazole Gel,227.65
1635,Hydrolax Cream,332.67
1636,Levopril Plus,35.29
1637,Amoxiquine Cream,142.74
1638,Omnixan DS,42.53
1639,Fluzol SR,312.19
1640,Ciprozol XR,498.91
1641,Clarivir Syrup,119.3
1642,Triquine DS,180.66
1643,Amoxipril Cap,111.64
1644,Omnicept Drops,262.63
1645,Biocillin Lite,460.29
1646,Roxicillin Inj,369.96
1647,Claribarb Plus,90.65
1648,Neozol Cream,125.46
1649,Roxicept Syrup,149.91
1650,Trizol Tab,101.36
1651,Clariazole Cream,320.17
1652,Acuquine Inj,229.56
1653,Doloprazole Lite,365.08
1654,Panstat Ointment,242.49
1655,Metaquine Max,325.33
1656,Trisartan Plus,49.12
1657,Trifen Forte,136.35
1658,Norsartan Forte,295.21
1659,Panxan SR,310.91
1660,Nordine DS,168.8
1661,Ultratidine Drops,163.49
1662,Maxizol Cap,132.44
1663,Roxilax SR,266.4
1664,Claristat Cream,396.62
1665,Hydrotidine XR,121.67
1666,Ciproxan Gel,243.82
1667,Trivir Drops,205.37
1668,Zylocept Tab,182.68
1669,Norcept Inj,429.24
1670,Pantidine Max,324.65
1671,Ciproolol SR,271.2
1672,Norxan Drops,405.79
1673,Omnizol Gel,147.09
1674,Roxicillin Gel,407.87
1675,Panzol SR,71.04
1676,Amoxicept Ointment,343.53
1677,Roxistat Syrup,74.45
1678,Panzol Max,362.36
1679,Dexzone Ointment,375.85
1680,Roxizone Max,369.36
1681,Trivir Forte,231.67
1682,Zyloquine SR,13.52
1683,Dexzol XR,248.46
1684,Zylovir Drops,315.02
1685,Ultracillin Plus,233.73
1686,Dolozone Cream,382.7
1687,Nordine SR,356.5
1688,Fluazole Plus,372.48
1689,Panvir XR,27.05
1690,Acusartan Plus,198.93
1691,Biodine XR,124.33
1692,Ultrasartan Plus,44.08
1693,Roximycin Cap,10.41
1694,Neovir SR,21.42
1695,Metastat Tab,99.83
1696,Clarifen XR,456.87
1697,Hydrolax Forte,288.16
1698,Levoprazole Forte,143.15
1699,Dolotidine Syrup,142.14
1700,Hydrofen SR,190.89
1701,Ultraquine Cap,411.35
1702,Fluazole SR,488.79
1703,Panazole XR,394.29
1704,Clariquine Inj,92.85
1705,Panmab SR,417.79
1706,Ciproazole Max,134.03
1707,Acuzol Lite,365.21
1708,Roxilax XR,188.87
1709,Ciprocillin Gel,280.96
1710,Levozone XR,139.8
1711,Tritidine SR,54.39
1712,Ultrazol Max,477.22
1713,Levoquine XR,399.19
1714,Flufen Ointment,470.45
1715,Ultraquine Tab,86.29
1716,Fluzone Forte,257.02
1717,Metaolol DS,70.19
1718,Ultramycin SR,46.91
1719,Omnilax Cream,410.86
1720,Hydroquine Cap,340.81
1721,Metabarb Forte,281.84
1722,Biofen Max,456.38
1723,Maxipril Cream,450.32
1724,Ultravir Syrup,210.2
1725,Levopril Cap,249.7
1726,Hydrovir Max,427.5
1727,Flusartan Gel,342.58
1728,Metadine Syrup,23
1729,Doloxan Drops,125.81
1730,Ciprostat Drops,261.11
1731,Hydrodine Cap,224.53
1732,Roxicillin Plus,260.58
1733,Dolomab Inj,194.22
1734,Norxan Cap,152.47
1735,Omniazole Max,223.42
1736,Triquine Inj,131.87
1737,Levozone Lite,62.71
1738,Acuprazole Syrup,264.35
1739,Roxilax Cap,74.99
1740,Amoxipril Cream,117.85
1741,Pancept Lite,482.95
1742,Omnipril DS,169.44
1743,Ultramab Max,337.26
1744,Hydrozol Lite,107.98
1745,Dolozone Inj,63.92
1746,Ultrazone Plus,123.42
1747,Cipromab SR,137.45
1748,Amoxixan DS,207.85
1749,Metaprazole Max,17.39
1750,Hydrodine Cream,246.75
1751,Clarixan Inj,308.74
1752,Biolax Drops,32.19
1753,Zylozol Cap,270.75
1754,Clariquine XR,29.48
1755,Roxiazole Cream,286
1756,Roxiolol Cap,275.32
1757,Omniolol SR,447.2
1758,Tripril Lite,255.41
1759,Amoxitidine DS,252.52
1760,Trilax XR,282.36
1761,Maxiprazole Inj,76.14
1762,Hydromycin Syrup,118.69
1763,Hydrovir SR,195.82
1764,Dexzone Tab,75.29
1765,Acutidine XR,293.78
1766,Acuazole Cream,409.15
1767,Claridine Plus,57.03
1768,Norolol Lite,489.71
1769,Roxiquine Plus,259.01
1770,Dolocept Plus,182.3
1771,Trifen Gel,153.97
1772,Levomycin SR,499.98
1773,Levocept Plus,301.34
1774,Levozone Cream,374.16
1775,Fluprazole XR,499.42
1776,Bioprazole Tab,419.05
1777,Ultraolol Max,121.74
1778,Zylocept Syrup,384.36
1779,Tricept Inj,235.46
1780,Hydrocept DS,153.9
1781,Bioxan Cream,279.65
1782,Hydrozone Drops,213.03
1783,Dexfen Max,399.09
1784,Zylomycin Inj,12.01
1785,Tristat DS,393.65
1786,Amoxifen Tab,438.49
1787,Roxiolol Syrup,309.44
1788,Dexzol Max,369.2
1789,Hydrozol Gel,44.13
1790,Acuzol Forte,83.03
1791,Hydrolax Max,317.72
1792,Dexmycin Syrup,416.26
1793,Ultraolol Drops,103.49
1794,Biostat XR,373.14
1795,Levomycin Tab,98.87
1796,Flucillin Ointment,272.73
1797,Dolozol XR,208.52
1798,Ultracillin Forte,395.12
1799,Fluxan Forte,465.95
1800,Acumab SR,448.34
1801,Levolax Gel,478.74
1802,Triazole Lite,53.33
1803,Acucillin Inj,205.71
1804,Dexdine Syrup,136.95
1805,Norbarb Ointment,369.83
1806,Acuvir Drops,487.69
1807,Trizone Ointment,242.92
1808,Clariprazole Lite,77.42
1809,Biovir Ointment,407.39
1810,Triquine Tab,201.55
1811,Levoquine Tab,388.93
1812,Normab Drops,303.41
1813,Amoxicillin XR,253.79
1814,Levostat Tab,496.33
1815,Norlax Lite,329.53
1816,Acuazole Drops,260.93
